37337915	12	12/25/2023	7:41:00	18693.76403	0
37337916	12	12/25/2023	7:41:10	18693.76816	0
37337917	12	12/25/2023	7:41:20	18693.76816	1
37337918	12	12/25/2023	7:41:30	18693.77644	0
37337919	12	12/25/2023	7:41:40	18693.78058	0
37337920	12	12/25/2023	7:41:50	18693.78472	0
37337921	12	12/25/2023	7:42:00	18693.78886	0
37337922	12	12/25/2023	7:42:10	18693.793	0
