35558232	15	12/25/2023	7:41:00	40181.28974	0
35558233	15	12/25/2023	7:41:10	40181.29782	1
35558234	15	12/25/2023	7:41:20	40181.3059	0
35558235	15	12/25/2023	7:41:30	40181.31399	0
35558236	15	12/25/2023	7:41:40	40181.32207	0
35558237	15	12/25/2023	7:41:50	40181.33015	0
35558238	15	12/25/2023	7:42:00	40181.33823	0
35558239	15	12/25/2023	7:42:10	40181.34632	1
